Overall Rating,House Type,Number of Reviews,Number of beds,Number of Bath,Number of bedroom,Number of guests,Superhost,New Listing,Latitude,Longitude,Cleanliness,Accuracy,Communication,Location,Check_in,Value,Essentials,Air conditioning,Cleaning products,Cooking basics,Dryer,Heating,Hot tub,Kitchen,Pool,Washer,Wifi,Bathtub,TV,Dishwasher,Stove,Beach access,Lake access,Waterfront,BBQ grill,Fire pit,Free parking on premise,Sauna,Breakfast,Bay view,Beach view,Canal view,City skyline view,Courtyard view,Desert view,Garden view,Golf course view,Harbor view,Lake view,Marina view,Mountain view,Ocean view,Park view,Pool view,Resort view,River view,Sea view,Valley view,Vineyard view,Fireplace,Cost
4.81,Room,16,1.0,2.0,1.0,3.0,False,False,39.0702000000,-94.5815000000,4.80,4.80,5.00,4.80,4.80,4.60,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118
4.67,Room,3,1.0,1.0,1.0,2.0,False,False,39.1008700000,-94.5444700000,5.00,4.70,5.00,3.70,5.00,5.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,65
4.94,home,47,2.0,1.0,2.0,4.0,True,False,38.5512500000,-90.9953000000,5.00,4.90,5.00,4.80,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,243
5.00,home,12,9.0,3.0,4.0,8.0,False,False,38.9285900000,-94.5386400000,4.80,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,257
4.77,rental unit ,22,1.0,1.0,1.0,2.0,False,False,39.0660000000,-94.5907000000,4.90,5.00,4.90,4.60,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203
4.74,home,35,2.0,1.0,2.0,6.0,False,False,38.7768000000,-90.4895000000,4.90,4.80,4.90,4.80,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,209
4.91,home ,255,5.0,1.0,3.0,8.0,True,False,39.0935000000,-94.4253000000,4.90,4.90,5.00,4.80,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,261
4.92,Room,24,1.0,1.5,1.0,2.0,False,False,39.0499700000,-94.4278700000,4.80,5.00,4.90,4.90,4.90,4.90,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
4.90,home,248,4.0,2.0,4.0,8.0,True,False,39.0951100000,-94.4235200000,4.90,4.90,5.00,4.80,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,362
4.80,Room,10,1.0,1.0,2.0,2.0,True,False,39.0479011500,-94.5815963700,4.90,5.00,4.90,5.00,5.00,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,159
4.96,home,48,3.0,1.0,3.0,8.0,True,False,38.9895400000,-94.6118200000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,330
4.59,rental unit,22,2.0,1.0,1.0,4.0,False,False,39.1003800000,-94.5913800000,4.70,4.80,4.90,4.80,4.90,4.40,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218
4.97,home,164,4.0,1.5,3.0,8.0,True,False,39.0544800000,-94.5898000000,5.00,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,318
5.00,Room,4,1.0,1.0,1.0,2.0,False,False,39.1005900000,-94.5445000000,5.00,5.00,5.00,4.50,5.00,5.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,65
0.00,home,0,4.0,2.0,3.0,8.0,False,True,39.0570831971,-94.5653479180,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,298
4.74,home ,47,3.0,2.0,3.0,8.0,False,False,39.0548300000,-94.4694600000,4.70,4.80,5.00,4.70,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,349
4.91,guest suite,35,1.0,1.0,1.0,2.0,True,False,39.1095900000,-94.5726300000,4.90,4.90,5.00,4.90,5.00,4.80,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
4.70,guest suite ,681,2.0,1.0,1.0,2.0,True,False,39.2030500000,-94.7028000000,4.70,4.80,4.90,4.80,4.90,4.80,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81
4.87,Room,39,1.0,1.0,1.0,4.0,False,False,39.0183800000,-94.5712800000,4.70,4.80,5.00,4.70,4.90,4.90,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
4.73,rental unit ,420,1.0,1.0,1.0,2.0,False,False,39.1001000000,-94.5801000000,4.80,4.80,4.80,4.80,4.60,4.80,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.96,guest suite,745,2.0,1.0,1.0,4.0,True,False,39.0939100000,-94.5914600000,4.90,5.00,5.00,5.00,5.00,4.80,True,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137
4.98,Room,60,1.0,1.0,1.0,2.0,False,False,39.1654000000,-94.5304000000,4.90,5.00,5.00,4.90,5.00,5.00,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
4.72,rental unit,324,2.0,2.0,2.0,4.0,False,False,39.1001000000,-94.5801000000,4.80,4.80,4.80,4.90,4.60,4.80,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
4.61,rental unit,178,1.0,1.0,1.0,2.0,False,False,39.0434600000,-94.5859500000,4.90,4.80,4.90,4.60,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104
4.95,guest suite ,667,1.0,1.0,1.0,2.0,True,False,39.0639000000,-94.5754000000,5.00,5.00,5.00,4.90,5.00,5.00,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
4.92,rental unit ,51,1.0,1.0,1.0,3.0,False,False,39.0308700000,-94.6341100000,5.00,5.00,5.00,5.00,5.00,4.90,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
4.61,rental unit,231,1.0,1.0,1.0,2.0,False,False,39.1032000000,-94.5879000000,4.80,4.80,4.80,4.90,4.70,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.93,guest suite,329,1.0,1.0,1.0,2.0,True,False,39.0446800000,-94.6007700000,5.00,5.00,5.00,5.00,5.00,4.90,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113
4.92,home ,102,2.0,1.0,1.0,4.0,True,False,39.1622000000,-94.5518000000,5.00,4.90,5.00,4.80,5.00,4.90,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
4.86,rental unit ,286,3.0,1.0,2.0,4.0,True,False,39.0730800000,-94.5800300000,4.90,4.90,4.90,5.00,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105
4.84,home,622,2.0,1.0,1.0,3.0,True,False,39.0921000000,-94.5919000000,4.90,4.90,5.00,5.00,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,138
5.00,rental unit,37,1.0,1.0,1.0,2.0,True,False,39.1026000000,-94.5835000000,5.00,5.00,5.00,5.00,4.90,5.00,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217
4.94,rental unit ,193,1.0,1.0,1.0,2.0,True,False,39.0729100000,-94.5774800000,4.90,5.00,5.00,4.80,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,126
4.93,home ,69,3.0,1.0,3.0,6.0,True,False,39.0488900000,-94.6029700000,4.90,4.90,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203
4.92,serviced apartment ,50,1.0,1.0,1.0,3.0,False,False,39.0921000000,-94.5856000000,5.00,4.90,4.90,5.00,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212
4.69,Room,228,1.0,2.5,1.0,2.0,False,False,39.0986200000,-94.5488600000,4.60,4.80,4.90,4.50,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47
4.77,home,64,4.0,3.0,3.0,8.0,True,False,39.0504000000,-94.5681000000,4.80,4.80,4.90,4.50,5.00,4.60,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,188
5.00,home ,107,2.0,1.0,2.0,4.0,True,False,38.5813000000,-90.2882000000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179
4.81,home ,176,3.0,1.0,1.0,6.0,True,False,39.1600000000,-94.5728000000,4.80,4.90,4.90,4.90,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112
4.91,guesthouse ,349,1.0,1.0,1.0,2.0,True,False,39.0197400000,-94.4608600000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,127
4.99,townhouse ,139,3.0,2.5,2.0,6.0,True,False,39.1090200000,-94.5842900000,5.00,5.00,5.00,5.00,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,428
